ИНН;КПП;Название организации;Имя файла;Номер документа;Дата документа;Всего;Валюта;НДС;НДС 10%;НДС 18%;НДС 20%;Дата доставки;Статус документа;Дата тарификации;Дата изменения статуса;Подразделение;ФИО ответственного;Комментарий;Ссылка;Удален
5401359124;425301001;"ООО ""Гринлайт""";УПД №230208/12/0362 от 08.02.23;230208/12/0362;08.02.2023;24 951,91;RUB - Российский рубль;4 158,65;0;0;4 158,65;08.02.2023 16:40;Требуется подпись;;08.02.2023 12:40;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=1f313ff3-39ed-4480-b994-5a7486544b24&documentId=3b65c9f7-a3bc-4133-aa3b-81d2e4c23619;
5401359124;425301001;"ООО ""Гринлайт""";УПД №230208/39/0393 от 08.02.23;230208/39/0393;08.02.2023;1 756,47;RUB - Российский рубль;292,75;0;0;292,75;08.02.2023 15:26;Требуется подпись;;08.02.2023 11:27;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=e1d310bf-76af-4ab1-8878-f2a499def963&documentId=7850e933-9c71-4dd5-b33e-23c6c13c2616;
5401359124;425301001;"ООО ""Гринлайт""";УПД №230209/39/0791 от 09.02.23;230209/39/0791;09.02.2023;456,52;RUB - Российский рубль;76,09;0;0;76,09;09.02.2023 16:36;Требуется подпись;;09.02.2023 12:37;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=a3dd0eee-8c98-4691-a89a-5e83e80b7f42&documentId=3fcc32e5-7b91-4669-85d3-286f1cbb8807;
5401359124;425301001;"ООО ""Гринлайт""";УПД №230210/17/0738 от 10.02.23;230210/17/0738;10.02.2023;5 899,08;RUB - Российский рубль;983,18;0;0;983,18;10.02.2023 21:07;Требуется подпись;;10.02.2023 17:08;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=61037aee-0e3d-4b60-9789-68ed1245428f&documentId=24d78836-e3a4-41cd-b2fd-174302e5433c;
5401359124;425301001;"ООО ""Гринлайт""";УПД №230210/39/1532 от 10.02.23;230210/39/1532;10.02.2023;383,28;RUB - Российский рубль;63,88;0;0;63,88;10.02.2023 20:06;Требуется подпись;;10.02.2023 16:07;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=354af546-ee33-4cdd-9c2c-399087157a17&documentId=1bd2d35c-85fc-4434-ad7b-33439689ce2c;
5401359124;425301001;"ООО ""Гринлайт""";УПД №230210/11/0037 от 10.02.23;230210/11/0037;10.02.2023;32 778,49;RUB - Российский рубль;5 463,08;0;0;5 463,08;10.02.2023 9:00;Требуется подпись;;10.02.2023 5:03;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=20f5cbd9-67d0-4fbe-9b0a-ebe4023e3c7f&documentId=17e87f60-381b-4fc2-b2b3-f098bc6fb442;
5401359124;425301001;"ООО ""Гринлайт""";УПД №230210/46/0045 от 10.02.23;230210/46/0045;10.02.2023;10 686,89;RUB - Российский рубль;1 781,14;0;0;1 781,14;10.02.2023 11:31;Требуется подпись;;10.02.2023 7:31;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=f9a60f18-8a2a-4724-a64f-f86ca8e91878&documentId=ef599f16-2974-4bda-ba29-219714342434;
5401359124;425301001;"ООО ""Гринлайт""";УПД №230210/50/0005 от 10.02.23;230210/50/0005;10.02.2023;2 065,60;RUB - Российский рубль;344,27;0;0;344,27;10.02.2023 6:31;Требуется подпись;;10.02.2023 2:32;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=488fc529-2b51-4c41-99db-8e1bf4797b19&documentId=1e33f00e-b2b4-440b-985e-ba9d73bd612d;
5401359124;425301001;"ООО ""Гринлайт""";УПД №230211/75/0052 от 11.02.23;230211/75/0052;11.02.2023;2 663,12;RUB - Российский рубль;443,85;0;0;443,85;12.02.2023 13:37;Требуется подпись;;05.04.2023 20:08;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=da9c4f5b-89cf-42d9-9635-7ce81a590240&documentId=d2290e0a-9806-443f-bc8c-e2e52b258360;
5401359124;425301001;"ООО ""Гринлайт""";УПД №230213/39/1447 от 13.02.23;230213/39/1447;13.02.2023;774,73;RUB - Российский рубль;129,12;0;0;129,12;13.02.2023 21:02;Требуется подпись;;13.02.2023 17:05;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=8c0e4f1b-07c2-4dd2-b711-6c5b9ec65d44&documentId=3d18b6fb-75e7-41c4-9331-f617407682a2;
5401359124;425301001;"ООО ""Гринлайт""";УПД №230213/13/0127 от 13.02.23;230213/13/0127;13.02.2023;898,7;RUB - Российский рубль;149,78;0;0;149,78;13.02.2023 14:14;Требуется подпись;;13.02.2023 10:14;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=04419670-3af7-44eb-976b-6ab9ca06744c&documentId=9c0ab744-f67e-4484-874a-8dc925bd04cf;
5401359124;425301001;"ООО ""Гринлайт""";УПД №230213/77/0102 от 13.02.23;230213/77/0102;13.02.2023;28 589,79;RUB - Российский рубль;4 764,96;0;0;4 764,96;13.02.2023 20:06;Требуется подпись;;13.02.2023 16:06;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=d5f3773f-bb6e-4db2-8c48-19110e34b1ba&documentId=0eae6f45-d55c-4d80-bec2-86d071863a15;
5401359124;425301001;"ООО ""Гринлайт""";УПД №230213/87/0053 от 13.02.23;230213/87/0053;13.02.2023;7 699,48;RUB - Российский рубль;1 283,25;0;0;1 283,25;13.02.2023 20:32;Требуется подпись;;13.02.2023 16:35;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=f57e080d-4b9c-40ad-9212-a252d64d07b7&documentId=8bce197a-453d-4d48-8174-c841a632ada2;
5401359124;425301001;"ООО ""Гринлайт""";УПД №230214/27/0022 от 14.02.23;230214/27/0022;14.02.2023;5 330,82;RUB - Российский рубль;888,47;0;0;888,47;14.02.2023 11:46;Требуется подпись;;14.02.2023 7:46;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=6d0bf5b3-c2c9-4a5e-be45-dc9700783881&documentId=9564114e-c342-4d17-a679-e09031dd25b5;
5401359124;425301001;"ООО ""Гринлайт""";УКД №230214/20/0676 от 14.02.23;230214/20/0676;14.02.2023;;RUB - Российский рубль;;;;;14.02.2023 16:57;Требуется подпись;;14.02.2023 13:21;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=9f52905a-2eac-4ad7-ae7c-b71093a955fb&documentId=0c198526-9158-4856-8b2e-f8b2124a426e;
5401359124;425301001;"ООО ""Гринлайт""";УПД №230214/18/0001 от 14.02.23;230214/18/0001;14.02.2023;1 553,24;RUB - Российский рубль;258,87;0;0;258,87;14.02.2023 8:23;Требуется подпись;;14.02.2023 4:28;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=75b0ad0b-fe54-415f-a299-121b139fc4e9&documentId=0139aa2d-049e-461d-b26a-e941084349ca;
5401359124;425301001;"ООО ""Гринлайт""";УПД №230214/17/0057 от 14.02.23;230214/17/0057;14.02.2023;16 782,61;RUB - Российский рубль;2 797,10;0;0;2 797,10;14.02.2023 13:10;Требуется подпись;;14.02.2023 9:10;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=d33de570-9618-46c9-b22f-63093ad86e29&documentId=c3169777-ac38-43f3-84bb-62a3a523bc4d;
5401359124;425301001;"ООО ""Гринлайт""";УПД №230215/13/0431 от 15.02.23;230215/13/0431;15.02.2023;605,44;RUB - Российский рубль;100,91;0;0;100,91;15.02.2023 16:03;Требуется подпись;;15.02.2023 12:04;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=b97ec451-9234-4032-b133-b6c3a7df3ceb&documentId=656e7beb-ab98-4d2e-a541-0b3d9f306a73;
5401359124;425301001;"ООО ""Гринлайт""";УПД №230215/13/1101 от 15.02.23;230215/13/1101;15.02.2023;424,75;RUB - Российский рубль;70,79;0;0;70,79;15.02.2023 20:36;Требуется подпись;;15.02.2023 16:40;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=5f0ff893-b882-41bf-bef0-a9fd11dc7436&documentId=57740f88-0eea-4497-b049-34562b0dc8a8;
5401359124;425301001;"ООО ""Гринлайт""";УПД №230216/96/0073 от 16.02.23;230216/96/0073;16.02.2023;287,47;RUB - Российский рубль;47,91;0;0;47,91;16.02.2023 16:36;Требуется подпись;;16.02.2023 12:37;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=00aca89f-8e1d-417a-9348-77914f9b3e34&documentId=0fdfc872-0528-499c-97ce-77479f636e78;
5401359124;425301001;"ООО ""Гринлайт""";УПД №230216/41/0187 от 16.02.23;230216/41/0187;16.02.2023;154,58;RUB - Российский рубль;25,76;0;0;25,76;16.02.2023 18:52;Требуется подпись;;16.02.2023 14:58;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=82372394-1f27-4970-8278-f349f25bf06d&documentId=0a4b6ce2-4b8d-4121-b9ca-d7a798889ed9;
5401359124;425301001;"ООО ""Гринлайт""";УПД №230216/37/0192 от 16.02.23;230216/37/0192;16.02.2023;20 310,26;RUB - Российский рубль;3 385,04;0;0;3 385,04;16.02.2023 11:27;Требуется подпись;;16.02.2023 7:28;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=79e75a25-b918-425d-8914-bf39141389c6&documentId=72f273cb-c24d-43f4-a153-4b0e5114a7bd;
5401359124;425301001;"ООО ""Гринлайт""";УПД №230216/16/1425 от 16.02.23;230216/16/1425;16.02.2023;1 321,43;RUB - Российский рубль;220,24;0;0;220,24;02.03.2023 16:57;Требуется подпись;;02.03.2023 12:59;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=78ed6705-ca9a-4879-823e-7681165ccf2e&documentId=0e2ae1b1-b0f8-4f48-88a4-4d6fbe3c7e3e;
5401359124;425301001;"ООО ""Гринлайт""";УПД №230216/76/0005 от 16.02.23;230216/76/0005;16.02.2023;5 567,14;RUB - Российский рубль;927,86;0;0;927,86;21.02.2023 17:45;Требуется подпись;;21.02.2023 13:55;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=358aadec-4e1a-4a44-b420-fa814fd8d8cb&documentId=f14804cc-a502-40e5-9e67-27dd6bc79b48;
5401359124;425301001;"ООО ""Гринлайт""";УПД №230217/39/1655 от 17.02.23;230217/39/1655;17.02.2023;379,68;RUB - Российский рубль;63,28;0;0;63,28;17.02.2023 20:35;Требуется подпись;;17.02.2023 16:48;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=5223fb9b-cf17-43b5-8a3e-b96c800b7be9&documentId=16488b51-5957-44fe-9d98-2fd3373a12c3;
5401359124;425301001;"ООО ""Гринлайт""";УПД №230217/13/1060 от 17.02.23;230217/13/1060;17.02.2023;6 403,47;RUB - Российский рубль;1 067,25;0;0;1 067,25;17.02.2023 19:18;Требуется подпись;;17.02.2023 15:29;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=003b5389-29e5-4a0d-b0b9-71c0629e09fb&documentId=11be1b29-09e5-458b-8056-366255d6420d;
5401359124;425301001;"ООО ""Гринлайт""";УПД №230217/39/0247 от 17.02.23;230217/39/0247;17.02.2023;675,29;RUB - Российский рубль;112,55;0;0;112,55;17.02.2023 14:28;Требуется подпись;;17.02.2023 10:28;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=0266e5fc-30e7-470d-ab47-17d427908b03&documentId=fe42ffef-35d0-43ff-906e-ad23db87a166;
5401359124;425301001;"ООО ""Гринлайт""";УПД №230218/13/0857 от 18.02.23;230218/13/0857;18.02.2023;12 184,48;RUB - Российский рубль;2 030,75;0;0;2 030,75;18.02.2023 19:37;Требуется подпись;;18.02.2023 15:46;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=60296474-e63e-4a74-9699-456d5b148d49&documentId=8218b9a3-0683-43d6-b500-8da9476e5fab;
5401359124;425301001;"ООО ""Гринлайт""";УПД №230220/39/1421 от 20.02.23;230220/39/1421;20.02.2023;3 952,28;RUB - Российский рубль;658,71;0;0;658,71;20.02.2023 19:50;Требуется подпись;;20.02.2023 15:51;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=d720013e-d263-49fe-ac02-6511ad02cd49&documentId=2e3a58c6-c2eb-4176-a076-3a53b6181dd6;
5401359124;425301001;"ООО ""Гринлайт""";УПД №230220/105/0001 от 20.02.23;230220/105/0001;20.02.2023;1 270,02;RUB - Российский рубль;211,67;0;0;211,67;04.04.2023 16:00;Требуется подпись;;04.04.2023 12:04;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=bed49a66-ffcf-49bb-8492-892de9bdf661&documentId=2a883c5a-9977-4b40-ac44-f950ea6a9190;
5401359124;425301001;"ООО ""Гринлайт""";УПД №230220/32/0025 от 20.02.23;230220/32/0025;20.02.2023;15 967,47;RUB - Российский рубль;2 661,25;0;0;2 661,25;20.02.2023 7:18;Требуется подпись;;20.02.2023 4:18;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=f0559869-fdba-45d5-a81a-8efb51f09d3f&documentId=6605a497-16c2-4b67-960b-9a1b27bb4434;
5401359124;425301001;"ООО ""Гринлайт""";УПД №230220/39/1100 от 20.02.23;230220/39/1100;20.02.2023;11 196,04;RUB - Российский рубль;1 866,01;0;0;1 866,01;20.02.2023 18:26;Требуется подпись;;20.02.2023 14:46;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=8886f101-386a-466b-b63f-34c1f05f6af2&documentId=91ac5d9a-dbea-4f7e-8d67-1520c83e2a94;
5401359124;425301001;"ООО ""Гринлайт""";УПД №230220/39/1102 от 20.02.23;230220/39/1102;20.02.2023;4 975,62;RUB - Российский рубль;829,27;0;0;829,27;20.02.2023 18:28;Требуется подпись;;20.02.2023 14:46;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=8e728986-ab5d-4aa2-a444-c957d2e2c6d5&documentId=3168f111-03e2-40cf-9d16-7be7762bd707;
5401359124;425301001;"ООО ""Гринлайт""";УПД №230220/39/1178 от 20.02.23;230220/39/1178;20.02.2023;1 384,02;RUB - Российский рубль;230,67;0;0;230,67;20.02.2023 18:43;Требуется подпись;;20.02.2023 14:46;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=df73e728-b8c4-4bcc-ba01-840611211f42&documentId=6dfd3dce-518f-44c9-a49d-e5630461fe8e;
5401359124;425301001;"ООО ""Гринлайт""";УПД №230221/39/1674 от 21.02.23;230221/39/1674;21.02.2023;325,44;RUB - Российский рубль;54,24;0;0;54,24;21.02.2023 19:45;Требуется подпись;;21.02.2023 15:56;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=84b6030c-c776-40ea-be7d-a26b33a61338&documentId=a828d269-3540-4a72-b05b-3e2ab3391165;
5401359124;425301001;"ООО ""Гринлайт""";УПД №230221/39/1616 от 21.02.23;230221/39/1616;21.02.2023;202,5;RUB - Российский рубль;33,75;0;0;33,75;21.02.2023 19:27;Требуется подпись;;21.02.2023 15:56;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=1c5c4c6b-1fb6-485e-bb30-b3e59363b0d2&documentId=e9410b7a-db91-4d81-9ec1-5017b4de0a5f;
5401359124;425301001;"ООО ""Гринлайт""";УПД №230221/04/0020 от 21.02.23;230221/04/0020;21.02.2023;5 101,57;RUB - Российский рубль;850,26;0;0;850,26;21.02.2023 9:09;Требуется подпись;;21.02.2023 5:20;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=30423284-34ce-4370-86d0-f6fa5bee196a&documentId=7a94c000-b47e-47e8-8ccb-0dab9e79e200;
5401359124;425301001;"ООО ""Гринлайт""";УПД №230221/39/1562 от 21.02.23;230221/39/1562;21.02.2023;7 232,00;RUB - Российский рубль;1 205,33;0;0;1 205,33;21.02.2023 19:15;Требуется подпись;;21.02.2023 15:20;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=b5bc3cfe-2c43-438c-996f-066f8c602755&documentId=5502ca72-bf50-485a-80a6-d1893aabc0da;
5401359124;425301001;"ООО ""Гринлайт""";УПД №230221/10/0001 от 21.02.23;230221/10/0001;21.02.2023;52 521,02;RUB - Российский рубль;8 753,53;0;0;8 753,53;21.02.2023 10:43;Требуется подпись;;21.02.2023 6:43;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=277bc3bd-fa03-430f-8635-b167a8d8f1f5&documentId=2cf64fd9-8fbd-4eaa-bff8-c07951631ebb;
5401359124;425301001;"ООО ""Гринлайт""";УКД №230222/57/0167 от 22.02.23;230222/57/0167;22.02.2023;;RUB - Российский рубль;;;;;22.02.2023 13:38;Требуется подпись;;27.04.2023 17:34;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=31991161-270f-450f-b5f3-450ce13f5133&documentId=bddf85f7-e572-4036-8eea-e27afbea0096;
5401359124;425301001;"ООО ""Гринлайт""";УПД №230222/39/0630 от 22.02.23;230222/39/0630;22.02.2023;2 218,42;RUB - Российский рубль;369,74;0;0;369,74;22.02.2023 16:16;Требуется подпись;;22.02.2023 12:28;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=3b80d724-bf83-491f-b746-ac3be12a90b9&documentId=f7cf8f39-7414-4a69-8fc8-54850a7b4c36;
5401359124;425301001;"ООО ""Гринлайт""";УПД №230222/01/0200 от 22.02.23;230222/01/0200;22.02.2023;2 356,78;RUB - Российский рубль;392,79;0;0;392,79;22.02.2023 14:05;Требуется подпись;;22.02.2023 10:05;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=42612cc8-202b-4525-b737-7172cad96a5f&documentId=2d665031-1e34-459d-8442-d6dd717ca932;
5401359124;425301001;"ООО ""Гринлайт""";УПД №230222/39/1181 от 22.02.23;230222/39/1181;22.02.2023;103,06;RUB - Российский рубль;17,18;0;0;17,18;22.02.2023 18:36;Требуется подпись;;22.02.2023 14:40;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=1a33e971-d85d-44b0-b4bf-258cbcfab87b&documentId=dd9111e5-eb2f-4021-8a72-4c5d3488e17f;
5401359124;425301001;"ООО ""Гринлайт""";УПД №230223/04/0055 от 23.02.23;230223/04/0055;23.02.2023;4 852,02;RUB - Российский рубль;808,66;0;0;808,66;23.02.2023 10:47;Требуется подпись;;23.02.2023 7:00;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=5ba301d4-a0b4-4d2a-9a04-b69ab968f6d3&documentId=335b1d76-ea5f-4047-b79c-62c7c9f5fc9a;
5401359124;425301001;"ООО ""Гринлайт""";УПД №230225/77/0001 от 25.02.23;230225/77/0001;25.02.2023;7 208,78;RUB - Российский рубль;1 201,46;0;0;1 201,46;27.02.2023 20:20;Требуется подпись;;27.02.2023 16:24;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=5aa22964-e8d2-4222-8a23-3db04a75d770&documentId=9ee11c9b-2284-4676-b7b0-a3eb86d3646a;
5401359124;425301001;"ООО ""Гринлайт""";УПД №230227/13/0125 от 27.02.23;230227/13/0125;27.02.2023;471,11;RUB - Российский рубль;78,52;0;0;78,52;27.02.2023 14:05;Требуется подпись;;27.02.2023 10:05;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=c3e2de24-92cd-4aec-a2a8-a1ebae0813c5&documentId=dc20aa84-97bc-4705-9603-113fb731bdc4;
5401359124;425301001;"ООО ""Гринлайт""";УПД №230227/32/0002 от 27.02.23;230227/32/0002;27.02.2023;5 231,52;RUB - Российский рубль;871,92;0;0;871,92;27.02.2023 5:50;Требуется подпись;;27.02.2023 3:41;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=c230b55c-f505-421b-b1f9-eea8ae2480ce&documentId=ac28fd12-de5f-4139-8264-0c3d5185dd6d;
5401359124;425301001;"ООО ""Гринлайт""";УПД №230227/39/0998 от 27.02.23;230227/39/0998;27.02.2023;1 698,62;RUB - Российский рубль;283,1;0;0;283,1;27.02.2023 18:24;Требуется подпись;;27.02.2023 14:44;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=0e840766-801e-4c77-ae01-a3b734987ce4&documentId=d252b897-9553-4f3b-9a85-c79ab1d74138;
5401359124;425301001;"ООО ""Гринлайт""";УПД №230227/85/0020 от 27.02.23;230227/85/0020;27.02.2023;15 104,94;RUB - Российский рубль;2 517,49;0;0;2 517,49;27.02.2023 13:17;Требуется подпись;;27.02.2023 9:17;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=7f283af0-9153-4d52-a151-97289997b251&documentId=3dd35d7d-888c-4007-8ff9-ca5d9dfe46ec;
5401359124;425301001;"ООО ""Гринлайт""";УПД №230227/13/1153 от 27.02.23;230227/13/1153;27.02.2023;467,32;RUB - Российский рубль;77,89;0;0;77,89;27.02.2023 19:29;Требуется подпись;;27.02.2023 15:45;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=4c45c822-ca28-403b-b0c1-2804bc090184&documentId=d714303d-37f6-4007-933d-2565a576175d;
5401359124;425301001;"ООО ""Гринлайт""";УПД №230228/13/1483 от 28.02.23;230228/13/1483;28.02.2023;645,18;RUB - Российский рубль;107,53;0;0;107,53;28.02.2023 20:50;Требуется подпись;;28.02.2023 17:03;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=d0ee5da0-a19c-4ecd-89dc-118ddd2fa271&documentId=1d364ebe-b113-4ead-9d1b-492f0aac9160;
5401359124;425301001;"ООО ""Гринлайт""";УПД №230228/12/0018 от 28.02.23;230228/12/0018;28.02.2023;23 663,44;RUB - Российский рубль;3 943,91;0;0;3 943,91;28.02.2023 11:43;Требуется подпись;;28.02.2023 7:45;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=f5a0e25f-69a7-46e9-b5a7-08b603edef05&documentId=8a68b644-3276-4e0c-b8bd-466055938ed3;
5401359124;425301001;"ООО ""Гринлайт""";УПД №230228/75/0001 от 28.02.23;230228/75/0001;28.02.2023;1 821,26;RUB - Российский рубль;303,54;0;0;303,54;01.03.2023 8:57;Требуется подпись;;01.03.2023 4:57;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=7c7b243c-1a09-45db-a81f-f84439cab60b&documentId=6e864003-3b48-436e-a183-a554287ab60a;
5401359124;425301001;"ООО ""Гринлайт""";УПД №230228/11/0419 от 28.02.23;230228/11/0419;28.02.2023;2 906,58;RUB - Российский рубль;484,43;0;0;484,43;02.03.2023 12:20;Требуется подпись;;02.03.2023 8:21;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=d058713b-19f9-4145-b692-f7b5508d8158&documentId=671e8d86-0e1a-4dde-89a1-5d91b729b4e1;
5401359124;425301001;"ООО ""Гринлайт""";УПД №230301/77/0001 от 01.03.23;230301/77/0001;01.03.2023;6 941,79;RUB - Российский рубль;1 156,97;0;0;1 156,97;01.03.2023 20:12;Требуется подпись;;01.03.2023 16:12;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=c89a684a-d042-4a0b-9b1d-f3eb97bb2168&documentId=5b8521ef-995a-4af5-b028-33d202818e11;
5401359124;425301001;"ООО ""Гринлайт""";УПД №230301/39/1783 от 01.03.23;230301/39/1783;01.03.2023;3 949,58;RUB - Российский рубль;658,26;0;0;658,26;01.03.2023 19:54;Требуется подпись;;01.03.2023 15:54;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=2f6a39f8-7805-4a9d-b4d3-87dbeb73d170&documentId=4731b657-0243-40e9-8bb6-67771573a9b5;
5401359124;425301001;"ООО ""Гринлайт""";УПД №230302/13/1444 от 02.03.23;230302/13/1444;02.03.2023;239,34;RUB - Российский рубль;39,89;0;0;39,89;02.03.2023 21:33;Требуется подпись;;02.03.2023 17:34;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=58bafef7-e461-4173-97ba-7568fb8f1acd&documentId=e524f506-9157-4f84-a010-e5e4e1baa837;
5401359124;425301001;"ООО ""Гринлайт""";УПД №230302/41/0001 от 02.03.23;230302/41/0001;02.03.2023;622,86;RUB - Российский рубль;103,81;0;0;103,81;02.03.2023 10:43;Требуется подпись;;02.03.2023 6:43;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=ff1eafbb-8579-49c9-8c4b-007e9d887641&documentId=4de0b8b9-f265-4e55-8ebe-38c758ed476d;
