ИНН;КПП;Название организации;Имя файла;Номер документа;Дата документа;Всего;Валюта;НДС;НДС 10%;НДС 18%;НДС 20%;Дата доставки;Статус документа;Дата тарификации;Дата изменения статуса;Подразделение;ФИО ответственного;Комментарий;Ссылка;Удален
5401359124;425301001;"ООО ""Гринлайт""";УПД №221223/39/1498 от 23.12.22;221223/39/1498;23.12.2022;365,22;RUB - Российский рубль;60,87;0;0;60,87;23.12.2022 20:51;Требуется подпись;;23.12.2022 17:21;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=6c993856-c4e4-4dfe-926e-efd4df8d686e&documentId=889eb83d-b621-44c5-a1b2-33538b3f630c;
5401359124;425301001;"ООО ""Гринлайт""";УПД №221224/37/0474 от 24.12.22;221224/37/0474;24.12.2022;143 704,63;RUB - Российский рубль;23 950,82;0;0;23 950,82;24.12.2022 18:03;Требуется подпись;;24.12.2022 14:11;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=7ed090b9-6abd-4058-82d9-56eab0503649&documentId=21febc99-81aa-444b-8d18-1749ff17966b;
5401359124;425301001;"ООО ""Гринлайт""";УПД №221226/39/0460 от 26.12.22;221226/39/0460;26.12.2022;31,64;RUB - Российский рубль;5,27;0;0;5,27;26.12.2022 16:05;Требуется подпись;;26.12.2022 12:06;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=db71bf96-d758-4735-821e-73839cfff87f&documentId=f5ebfb08-466e-4841-8756-a6684ac33180;
5401359124;425301001;"ООО ""Гринлайт""";УПД №221226/19/1893 от 26.12.22;221226/19/1893;26.12.2022;4 091,01;RUB - Российский рубль;681,83;0;0;681,83;27.12.2022 4:26;Требуется подпись;;27.12.2022 0:43;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=b8c1052d-e2d3-4d46-b3da-41a2532416fd&documentId=4a4831e3-a289-4f6d-988e-4b8e05d58661;
5401359124;425301001;"ООО ""Гринлайт""";УПД №221226/39/0246 от 26.12.22;221226/39/0246;26.12.2022;143,74;RUB - Российский рубль;23,96;0;0;23,96;26.12.2022 15:05;Требуется подпись;;26.12.2022 11:05;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=1644e125-3590-4bab-bb46-dd002791ba04&documentId=a8260f5d-9884-4439-83fa-6c92f228b210;
5401359124;425301001;"ООО ""Гринлайт""";УПД №221227/39/0163 от 27.12.22;221227/39/0163;27.12.2022;826,8;RUB - Российский рубль;137,8;0;0;137,8;27.12.2022 14:19;Требуется подпись;;27.12.2022 10:19;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=572c29b7-f858-432f-ab36-210cf75fc61c&documentId=d73b2a56-6abc-4db5-a837-f9121f05583c;
5401359124;425301001;"ООО ""Гринлайт""";УПД №221228/78/0102 от 28.12.22;221228/78/0102;28.12.2022;2 154,23;RUB - Российский рубль;359,04;0;0;359,04;28.12.2022 15:45;Требуется подпись;;28.12.2022 11:47;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=7c154d70-bfd9-4388-ae17-021e455471a8&documentId=66365143-efb2-4b69-a7e7-97b27e14e801;
5401359124;425301001;"ООО ""Гринлайт""";УПД №221228/39/0203 от 28.12.22;221228/39/0203;28.12.2022;1 440,98;RUB - Российский рубль;240,16;0;0;240,16;28.12.2022 14:48;Требуется подпись;;28.12.2022 10:49;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=3ecf598a-113e-4487-8363-f63856a5620d&documentId=46ed2009-04eb-4438-be4e-c32c3b483170;
5401359124;425301001;"ООО ""Гринлайт""";УПД №221229/39/0407 от 29.12.22;221229/39/0407;29.12.2022;426,88;RUB - Российский рубль;71,15;0;0;71,15;29.12.2022 15:29;Требуется подпись;;29.12.2022 11:30;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=93c9d917-24c8-4974-b2d7-4d6ac95d0968&documentId=0d70a9dc-e294-482a-a38e-2125c2693056;
5401359124;425301001;"ООО ""Гринлайт""";УПД №221229/13/0469 от 29.12.22;221229/13/0469;29.12.2022;1 107,66;RUB - Российский рубль;184,62;0;0;184,62;29.12.2022 16:09;Требуется подпись;;29.12.2022 12:13;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=99f40c0f-e8fe-4091-a873-1d7585ed1cb9&documentId=8568c202-4178-4cbf-8b2c-a920d642944a;
5401359124;425301001;"ООО ""Гринлайт""";УПД №221230/39/1043 от 30.12.22;221230/39/1043;30.12.2022;1 159,83;RUB - Российский рубль;193,31;0;0;193,31;30.12.2022 19:38;Требуется подпись;;30.12.2022 15:41;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=b61a6995-52c1-463f-a9c6-cd0a4f507390&documentId=6a255c19-de3b-4b4e-bf84-56f4c4fd2d6f;
5401359124;425301001;"ООО ""Гринлайт""";УПД №221230/39/1072 от 30.12.22;221230/39/1072;30.12.2022;2 453,45;RUB - Российский рубль;408,91;0;0;408,91;30.12.2022 19:59;Требуется подпись;;30.12.2022 16:00;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=7a5c28bf-1627-4c69-b113-168c7496c006&documentId=be5cf16b-7159-4dd3-a720-796553cc5742;
5401359124;425301001;"ООО ""Гринлайт""";УПД №221230/39/1057 от 30.12.22;221230/39/1057;30.12.2022;29,83;RUB - Российский рубль;4,97;0;0;4,97;30.12.2022 19:52;Требуется подпись;;30.12.2022 15:57;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=5a63d570-4ce4-424c-b3c3-9f13390dbce5&documentId=c1785f51-7022-48d3-9b7d-336a897c7e7e;
5401359124;425301001;"ООО ""Гринлайт""";УПД №221230/39/1014 от 30.12.22;221230/39/1014;30.12.2022;9 765,00;RUB - Российский рубль;1 627,50;0;0;1 627,50;30.12.2022 19:27;Требуется подпись;;30.12.2022 15:32;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=5ba98ef6-6fad-4200-9754-aac80aa829c3&documentId=deb309bf-4ced-462f-8af1-c2f55494d5a2;
5401359124;425301001;"ООО ""Гринлайт""";УПД №221230/39/1089 от 30.12.22;221230/39/1089;30.12.2022;357,98;RUB - Российский рубль;59,66;0;0;59,66;30.12.2022 20:16;Требуется подпись;;30.12.2022 16:16;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=885c307c-9989-4c48-a6dc-362fb54da03c&documentId=e6d32297-6efb-4df7-84d4-8d99569ad405;
5401359124;425301001;"ООО ""Гринлайт""";УПД №221230/39/0316 от 30.12.22;221230/39/0316;30.12.2022;9 934,96;RUB - Российский рубль;1 655,83;0;0;1 655,83;30.12.2022 15:04;Требуется подпись;;30.12.2022 11:05;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=95d90ab7-e4f0-4871-b3a4-f88250f1253d&documentId=7cde6a26-6a79-42c1-9599-0e96e2db25d9;
5401359124;425301001;"ООО ""Гринлайт""";УПД №221230/72/0002 от 30.12.22;221230/72/0002;30.12.2022;618,77;RUB - Российский рубль;103,13;0;0;103,13;30.12.2022 9:22;Требуется подпись;;30.12.2022 5:33;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=4b710053-6f68-42a0-b0d5-b35fa9012fa3&documentId=64555a18-43ef-41b7-8ded-eba94f8c4f2b;
5401359124;425301001;"ООО ""Гринлайт""";УПД №221231/105/0009 от 31.12.22;221231/105/0009;31.12.2022;1 942,91;RUB - Российский рубль;323,82;0;0;323,82;31.12.2022 11:42;Требуется подпись;;31.12.2022 7:43;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=279ca930-17f6-4865-91f1-ef5a9a2eb6b3&documentId=4123a504-b48f-4e45-a92d-757451efd1cc;
