ИНН;КПП;Название организации;Имя файла;Номер документа;Дата документа;Всего;Валюта;НДС;НДС 10%;НДС 18%;НДС 20%;Дата доставки;Статус документа;Дата тарификации;Дата изменения статуса;Подразделение;ФИО ответственного;Комментарий;Ссылка;Удален
5401359124;425301001;"ООО ""Гринлайт""";УПД №210421/67/0084 от 21.04.21;210421/67/0084;21.04.2021;7 681,43;RUB - Российский рубль;1 280,24;0;0;1 280,24;21.04.2021 11:26;Требуется подпись;;21.04.2021 7:30;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=274840f5-ad3a-4fb4-bea3-8ccaa2245fbf&documentId=41fba2d3-e606-42b9-9a72-cd84df400e71;
5401359124;425301001;"ООО ""Гринлайт""";УПД №210430/39/0482 от 30.04.21;210430/39/0482;30.04.2021;84 617,25;RUB - Российский рубль;14 102,90;0;0;14 102,90;30.04.2021 17:20;Требуется подпись;;30.04.2021 13:37;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=8af40e79-376f-4d07-b9fb-f408e83f4cbb&documentId=d43f0a04-3510-4cf6-96f2-8fec4b643bb2;
5401359124;425301001;"ООО ""Гринлайт""";УПД №210501/41/0001 от 01.05.21;210501/41/0001;01.05.2021;6 569,53;RUB - Российский рубль;1 094,92;0;0;1 094,92;01.05.2021 12:11;Требуется подпись;;01.05.2021 10:33;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=657ca592-796e-4de4-aed6-8e679a11fddb&documentId=b6b70473-0895-489b-912a-0581d4483ce6;
5401359124;425301001;"ООО ""Гринлайт""";УПД №210504/01/0280 от 04.05.21;210504/01/0280;04.05.2021;3 547,57;RUB - Российский рубль;591,26;0;0;591,26;05.05.2021 14:53;Требуется подпись;;05.05.2021 11:01;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=488b2104-0591-445e-9915-8d0d3d03013e&documentId=5e7e9b43-9b93-4fb3-9744-1a16cf62f182;
5401359124;425301001;"ООО ""Гринлайт""";УПД №210505/40/0032 от 05.05.21;210505/40/0032;05.05.2021;2 802,51;RUB - Российский рубль;467,09;0;0;467,09;05.05.2021 12:35;Требуется подпись;;05.05.2021 8:40;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=9c83a9e9-e91e-4450-afc3-f0149432ab7e&documentId=68b554f2-5024-4e61-89fc-3daa448b8844;
5401359124;425301001;"ООО ""Гринлайт""";УПД №210505/05/0293 от 05.05.21;210505/05/0293;05.05.2021;20 617,01;RUB - Российский рубль;3 436,17;0;0;3 436,17;05.05.2021 11:39;Требуется подпись;;05.05.2021 7:39;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=494303ee-0430-478f-86e3-dd2e5e6b03db&documentId=595f9666-4d11-4465-94c9-c1a5cdb216e9;
5401359124;425301001;"ООО ""Гринлайт""";УПД №210507/78/0073 от 07.05.21;210507/78/0073;07.05.2021;4 185,28;RUB - Российский рубль;697,55;0;0;697,55;07.05.2021 13:54;Требуется подпись;;07.05.2021 10:08;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=2fed745e-3afa-476c-af1c-57d9bcb2984d&documentId=98cd078a-0098-49b8-ab1a-999418ecc5c5;
5401359124;425301001;"ООО ""Гринлайт""";УПД №210522/08/0002 от 22.05.21;210522/08/0002;22.05.2021;511,58;RUB - Российский рубль;85,26;0;0;85,26;22.05.2021 6:30;Требуется подпись;;22.05.2021 2:48;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=a4556d82-a1c0-4299-b6b6-ba1934c73b41&documentId=d18ff867-b882-40a9-9769-62d0f69b5445;
5401359124;425301001;"ООО ""Гринлайт""";УПД №210524/18/0323 от 24.05.21;210524/18/0323;24.05.2021;3 774,87;RUB - Российский рубль;629,14;0;0;629,14;24.05.2021 16:24;Требуется подпись;;24.05.2021 12:27;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=9b87affb-ae3e-4dd0-ba62-b1837ccc8987&documentId=6e50bc8e-223e-4ef4-842b-62e0e6598f8b;
5401359124;425301001;"ООО ""Гринлайт""";УПД №210524/08/0011 от 24.05.21;210524/08/0011;24.05.2021;671,01;RUB - Российский рубль;111,83;0;0;111,83;24.05.2021 6:31;Требуется подпись;;24.05.2021 2:42;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=de741694-d138-423b-99aa-186dff5703ad&documentId=6021b178-844a-426b-9bf9-944502fb307d;
5401359124;425301001;"ООО ""Гринлайт""";УПД №210525/08/0003 от 25.05.21;210525/08/0003;25.05.2021;4 376,49;RUB - Российский рубль;729,41;0;0;729,41;25.05.2021 6:31;Требуется подпись;;25.05.2021 5:08;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=a82b5e7c-8d20-4af0-bea0-07d48b9fe48c&documentId=def4e941-2a8c-406f-b9b5-5e7603432a4d;
5401359124;425301001;"ООО ""Гринлайт""";УПД №210525/40/0113 от 25.05.21;210525/40/0113;25.05.2021;2 444,42;RUB - Российский рубль;407,41;0;0;407,41;25.05.2021 20:20;Требуется подпись;;25.05.2021 16:22;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=8efb569a-602e-4d8e-808f-fa16c25b1678&documentId=4228455c-3443-46de-ae85-9b3c81a7d3e9;
5401359124;425301001;"ООО ""Гринлайт""";УПД №210528/18/0143 от 28.05.21;210528/18/0143;28.05.2021;21 445,95;RUB - Российский рубль;3 574,34;0;0;3 574,34;28.05.2021 12:59;Требуется подпись;;28.05.2021 9:27;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=dd6c50e8-5610-42c7-a244-425c4d701cef&documentId=e64f7ac0-eca8-40f9-825b-18d17067e675;
5401359124;425301001;"ООО ""Гринлайт""";УПД №210601/75/0002 от 01.06.21;210601/75/0002;01.06.2021;1 821,16;RUB - Российский рубль;303,53;0;0;303,53;01.06.2021 6:59;Требуется подпись;;01.06.2021 4:30;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=18ab78be-0277-4050-b70a-a76e28627206&documentId=f957f638-827e-47a3-9288-c4b01af681d6;
5401359124;425301001;"ООО ""Гринлайт""";УПД №210601/14/0013 от 01.06.21;210601/14/0013;01.06.2021;11 227,20;RUB - Российский рубль;1 871,20;0;0;1 871,20;01.06.2021 9:10;Требуется подпись;;01.06.2021 5:15;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=ca4c9eda-054d-4704-a099-75c14c7f0c31&documentId=65b5429c-ca25-4782-b199-5147e6de757d;
5401359124;425301001;"ООО ""Гринлайт""";УПД №210605/78/0046 от 05.06.21;210605/78/0046;05.06.2021;3 335,60;RUB - Российский рубль;555,94;0;0;555,94;05.06.2021 14:36;Требуется подпись;;05.06.2021 10:38;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=037df8f7-30f4-4c2d-8e7f-dde5f07c177a&documentId=e030782d-53f6-45c9-a37e-55c17ae583af;
5401359124;425301001;"ООО ""Гринлайт""";УПД №210609/01/0352 от 09.06.21;210609/01/0352;09.06.2021;1 770,96;RUB - Российский рубль;295,16;0;0;295,16;09.06.2021 17:09;Требуется подпись;;09.06.2021 13:10;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=d7d80c1f-8cef-4ba0-ba04-8429e4debd71&documentId=d48845ab-72b7-466f-a8c8-9051da8a6e33;
5401359124;425301001;"ООО ""Гринлайт""";УПД №210616/63/0151 от 16.06.21;210616/63/0151;16.06.2021;737,84;RUB - Российский рубль;122,97;0;0;122,97;16.06.2021 14:06;Требуется подпись;;16.06.2021 10:27;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=95d97847-d838-45a1-8783-d6dde81d286e&documentId=b6bd9a85-edc0-4720-93d5-c1fcfc40d6b4;
5401359124;425301001;"ООО ""Гринлайт""";УПД №210617/18/0243 от 17.06.21;210617/18/0243;17.06.2021;16 412,79;RUB - Российский рубль;2 735,46;0;0;2 735,46;17.06.2021 15:48;Требуется подпись;;17.06.2021 11:48;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=e7578be7-c22c-44f3-8443-03ec0bd056e2&documentId=ca9ab637-0bfc-4da0-bb60-e4af2c41d223;
5401359124;425301001;"ООО ""Гринлайт""";УПД №210618/78/0096 от 18.06.21;210618/78/0096;18.06.2021;12 854,41;RUB - Российский рубль;2 142,40;0;0;2 142,40;18.06.2021 14:57;Требуется подпись;;18.06.2021 11:10;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=b8c0c728-2738-4a98-a981-0ecd89b6f770&documentId=2e8aaafa-662d-472d-b0d9-7a2b3eec11ce;
5401359124;425301001;"ООО ""Гринлайт""";УПД №210618/19/1102 от 18.06.21;210618/19/1102;18.06.2021;191,52;RUB - Российский рубль;31,92;0;0;31,92;18.06.2021 16:00;Требуется подпись;;18.06.2021 12:03;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=7af40736-2544-4885-b548-bf068b3cf76b&documentId=312262c9-e70a-4100-a413-425db438869b;
5401359124;425301001;"ООО ""Гринлайт""";УПД №210619/78/0081 от 19.06.21;210619/78/0081;19.06.2021;1 468,46;RUB - Российский рубль;244,75;0;0;244,75;19.06.2021 15:44;Требуется подпись;;19.06.2021 12:13;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=8a3c70b6-1013-4e6a-8b42-536900af2bfb&documentId=8d6de0d7-10d5-4a65-817f-30c9130f258d;
5401359124;425301001;"ООО ""Гринлайт""";УПД №210621/40/0019 от 21.06.21;210621/40/0019;21.06.2021;7 285,45;RUB - Российский рубль;1 214,25;0;0;1 214,25;21.06.2021 13:26;Требуется подпись;;21.06.2021 9:38;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=68304321-4180-490c-8a4a-b8efbef98da7&documentId=c96b713e-f250-426f-aec0-18c6bf82e61e;
5401359124;425301001;"ООО ""Гринлайт""";УПД №210625/22/0057 от 25.06.21;210625/22/0057;25.06.2021;2 404,74;RUB - Российский рубль;400,79;0;0;400,79;25.06.2021 13:49;Требуется подпись;;25.06.2021 9:51;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=14fdc9fa-9740-4d84-9c31-799f193f93f6&documentId=95d2e1e0-212e-42eb-842b-964f798a7b20;
5401359124;425301001;"ООО ""Гринлайт""";УПД №210701/01/0242 от 01.07.21;210701/01/0242;01.07.2021;21 858,15;RUB - Российский рубль;3 643,03;0;0;3 643,03;01.07.2021 14:08;Требуется подпись;;01.07.2021 10:15;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=20e88ca3-34cc-4f64-ae9b-0dffc8324cc1&documentId=7a0b287e-0f5f-43b6-9a13-61195ca8a5f6;
5401359124;425301001;"ООО ""Гринлайт""";УПД №210709/35/0146 от 09.07.21;210709/35/0146;09.07.2021;3 475,09;RUB - Российский рубль;579,18;0;0;579,18;10.07.2021 10:56;Требуется подпись;;10.07.2021 6:56;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=cf7890bc-7bcb-48e5-961e-96880cba8c2e&documentId=dc0aa532-2852-43fc-999a-94259c2e9ac8;
5401359124;425301001;"ООО ""Гринлайт""";УПД №210709/30/0154 от 09.07.21;210709/30/0154;09.07.2021;5 295,65;RUB - Российский рубль;882,61;0;0;882,61;09.07.2021 9:59;Требуется подпись;;09.07.2021 6:13;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=c71aae65-02af-4897-a874-4fe1c11648b7&documentId=e4d9094f-72ac-4e17-9388-8e81d773d3fd;
5401359124;425301001;"ООО ""Гринлайт""";УПД №210713/35/0029 от 13.07.21;210713/35/0029;13.07.2021;5 199,05;RUB - Российский рубль;866,5;0;0;866,5;13.07.2021 8:38;Требуется подпись;;13.07.2021 4:47;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=258eaebb-2a08-4a31-af1f-010634f68f19&documentId=f5c3e22c-d7b5-4bab-abbe-3c45e4bc1fda;
5401359124;425301001;"ООО ""Гринлайт""";УПД №210714/01/0087 от 14.07.21;210714/01/0087;14.07.2021;1 527,09;RUB - Российский рубль;254,52;0;0;254,52;14.07.2021 11:20;Требуется подпись;;14.07.2021 7:31;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=4b32d701-1e94-4b0e-ba67-8fa0ce8d47c2&documentId=ec25d6ab-e75c-4f00-9496-81ef55d8f4b0;
5401359124;425301001;"ООО ""Гринлайт""";УПД №210716/32/0326 от 16.07.21;210716/32/0326;16.07.2021;7 109,62;RUB - Российский рубль;1 184,94;0;0;1 184,94;03.08.2021 13:43;Требуется подпись;;03.08.2021 9:51;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=c7e976bc-4197-4e99-82c0-963c1c1ce21d&documentId=033e5f01-0c2e-4514-a09a-92efe6a04163;
5401359124;425301001;"ООО ""Гринлайт""";УПД №210717/44/0155 от 17.07.21;210717/44/0155;17.07.2021;4 198,67;RUB - Российский рубль;699,78;0;0;699,78;26.07.2021 8:53;Требуется подпись;;26.07.2021 5:04;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=9963475b-19aa-4bab-9539-170aebf30176&documentId=6b6cc6cf-0adc-4808-9e1a-ec3bc240b43f;
5401359124;425301001;"ООО ""Гринлайт""";УПД №210722/44/0184 от 22.07.21;210722/44/0184;22.07.2021;1 319,26;RUB - Российский рубль;219,88;0;0;219,88;26.07.2021 8:45;Требуется подпись;;26.07.2021 5:04;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=603d7b8b-0b5c-4a8a-8ca4-e72c69a78c42&documentId=5f5ce1e1-56c4-49aa-9c41-9e1a5b6f8fdf;
5401359124;425301001;"ООО ""Гринлайт""";УПД №210730/01/0012 от 30.07.21;210730/01/0012;30.07.2021;9 829,09;RUB - Российский рубль;1 638,19;0;0;1 638,19;30.07.2021 9:20;Требуется подпись;;30.07.2021 5:40;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=0d768362-198e-40f1-86b9-b41d57f97559&documentId=8df50aee-5eb2-4753-a2ff-894c0a6cab2d;
5401359124;425301001;"ООО ""Гринлайт""";УПД №210731/32/0268 от 31.07.21;210731/32/0268;31.07.2021;1 578,56;RUB - Российский рубль;263,09;0;0;263,09;13.08.2021 14:34;Требуется подпись;;13.08.2021 10:49;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=c7040a41-cf8c-4150-9818-954c366a4c84&documentId=ad634116-fc70-43e2-81b5-3cf9431b734e;
5401359124;425301001;"ООО ""Гринлайт""";УПД №210802/75/0001 от 02.08.21;210802/75/0001;02.08.2021;3 977,03;RUB - Российский рубль;662,84;0;0;662,84;02.08.2021 7:53;Требуется подпись;;02.08.2021 5:22;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=c88c7591-7eac-4018-97bb-0de2aee13118&documentId=dc292c16-d455-45ae-b44b-2dd2ae838672;
5401359124;425301001;"ООО ""Гринлайт""";УПД №210803/35/0064 от 03.08.21;210803/35/0064;03.08.2021;986,53;RUB - Российский рубль;164,42;0;0;164,42;03.08.2021 10:55;Требуется подпись;;03.08.2021 6:58;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=66da52f1-4838-404c-8f4b-1d3600a6ac84&documentId=4c3c62fb-503e-4987-8ca9-623cee630cda;
5401359124;425301001;"ООО ""Гринлайт""";УПД №210804/08/0213 от 04.08.21;210804/08/0213;04.08.2021;495,82;RUB - Российский рубль;82,64;0;0;82,64;05.08.2021 9:29;Требуется подпись;;05.08.2021 5:30;Головное подразделение;;;https://diadoc.kontur.ru/09cbf3c9-81c6-4000-bd85-47dad3018c22/Document/Show?letterId=14fee2c3-0b43-4d54-8438-f8c92734e208&documentId=d4b9051b-fa09-45c1-8b43-d79d9a1cd67f;
